status,run_id,dataset,backbone,method,budget,seed,epochs,best_epoch,adapter_dim,dropout,n_classes,n_train,n_full_train,realized_train_fraction,n_val,n_test,total_params,trainable_params,val_accuracy,val_macro_f1,val_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,runtime_sec,peak_gpu_mem_gb,stage,_path,width_ablation,shot_k,split_seed
complete,fathomnet__resnet18__marine_adapter__b100__s43,fathomnet,resnet18,marine_adapter,100,43,10,10,256,0.1,79,16688,16688,1.0,3622,3389,11480975,304463,0.5433462175593595,0.5348596378574001,0.5525600775576051,0.5337857775154913,0.5239722878923196,0.5354027796410578,455.3935971260071,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b100__s43/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b010__s42,fathomnet,resnet18,marine_adapter,010,42,10,10,256,0.1,79,1709,16688,0.10240891658676894,3622,3389,11480975,304463,0.270844837106571,0.24820164467721806,0.28593416464037086,0.29094128061375035,0.26808736512765813,0.2918365993812721,140.11007714271545,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b010__s42/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b010__s44,fathomnet,resnet18,marine_adapter,010,44,10,10,256,0.1,79,1709,16688,0.10240891658676894,3622,3389,11480975,304463,0.28851463279955825,0.2731270685179269,0.299482090619354,0.2930067866627324,0.2717592975742157,0.2984602977161156,139.61433839797974,0.6022934913635254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b010__s44/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b100__s46,fathomnet,resnet18,marine_adapter,100,46,10,9,256,0.1,79,16688,16688,1.0,3622,3389,11480975,304463,0.5452788514632799,0.5398910770399349,0.5539417209777195,0.5411625848332842,0.5303301858430612,0.5417693068670204,441.4732611179352,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b100__s46/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b010__s45,fathomnet,resnet18,marine_adapter,010,45,10,10,256,0.1,79,1709,16688,0.10240891658676894,3622,3389,11480975,304463,0.29569298729983434,0.26226214462829067,0.2991194885035914,0.2897609914429035,0.2704615184989289,0.2962158386113403,141.5117690563202,0.6022934913635254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b010__s45/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b010__s46,fathomnet,resnet18,marine_adapter,010,46,10,10,256,0.1,79,1709,16688,0.10240891658676894,3622,3389,11480975,304463,0.2846493649917173,0.2653616392343554,0.29996671446199774,0.29271171437002064,0.27585425961960225,0.29897293489611043,136.20794415473938,0.6022934913635254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b010__s46/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b100__s44,fathomnet,resnet18,marine_adapter,100,44,10,10,256,0.1,79,16688,16688,1.0,3622,3389,11480975,304463,0.5441744892324683,0.5360270824130735,0.5530500336259089,0.5370315727353202,0.5264284580424288,0.5403202658829674,459.63368797302246,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b100__s44/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b010__s43,fathomnet,resnet18,marine_adapter,010,43,10,10,256,0.1,79,1709,16688,0.10240891658676894,3622,3389,11480975,304463,0.2981778023191607,0.27709061096014864,0.3138314463734865,0.3018589554440838,0.2712545905372317,0.3008864100931067,133.40603494644165,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b010__s43/result.json,True,,
complete,fathomnet__resnet18__marine_adapter__b100__s45,fathomnet,resnet18,marine_adapter,100,45,10,10,256,0.1,79,16688,16688,1.0,3622,3389,11480975,304463,0.5392048591938156,0.5326548315682823,0.5486029180479783,0.5458837415166716,0.5351761664866329,0.5465837684004278,456.12857484817505,0.6019272804260254,width,MARINE_EXPERIMENTS_V2/FULL_SUITE/width/r256/fathomnet__resnet18__marine_adapter__b100__s45/result.json,True,,
complete,fathomnet__dinov2_small__marine_adapter__b100__s45,fathomnet,dinov2_small,marine_adapter,100,45,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6742131419105467,0.6725379344097918,0.6853187360320434,0.676600767187961,0.6655263302135811,0.6769839329470979,498.1709871292114,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b100__s45/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b100__s46,fathomnet,resnet18,last_block_ft,100,46,10,8,128,0.1,79,16688,16688,1.0,3622,3389,11217039,8434255,0.6546107123136389,0.6567064255705307,0.6693352069232869,0.6535851283564473,0.6439922549016003,0.6574288055767258,470.5521717071533,0.6926560401916504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b100__s46/result.json,,,
complete,aqua20__resnet18__last_block_ft__b100__s45,aqua20,resnet18,last_block_ft,100,45,10,10,128,0.1,20,5842,5842,1.0,1164,1165,11186772,8403988,0.8152920962199313,0.5987910165426553,0.568836409382066,0.8377682403433476,0.6158045376086226,0.5935334547232154,149.92233538627625,0.6924777030944824,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b100__s45/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b005__s43,fathomnet,dinov2_small,last_block_ft,005,43,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,1806415,0.311982330204307,0.30119275136077694,0.31744300443756823,0.3036293892003541,0.29725919376244814,0.3129070209993008,141.68702173233032,0.9452447891235352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b005__s43/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b010__s46,fathomnet,dinov2_small,marine_adapter,010,46,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.3785201546107123,0.35373644923213027,0.38318530474157303,0.38713484803776926,0.3667563960963968,0.400346648256194,156.33677983283997,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b010__s46/result.json,,,
complete,aqua20__resnet18__last_block_ft__b005__s42,aqua20,resnet18,last_block_ft,005,42,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11186772,8403988,0.5764604810996563,0.10503712124523086,0.11791490861228586,0.5733905579399141,0.11176193029878936,0.12433128598177878,43.26138138771057,0.6913371086120605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b005__s42/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b005__s46,aqua20,dinov2_small,mlp_head,005,46,10,9,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.7053264604810997,0.21396003197477764,0.2148057874378281,0.721030042918455,0.23265378622634567,0.23620575072273695,52.84134030342102,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b005__s46/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b005__s46,aqua20,dinov2_small,last_block_ft,005,46,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,1783700,0.7517182130584192,0.39610219700158333,0.37724375084843265,0.7716738197424893,0.37770352311950695,0.36530255352245516,54.2770779132843,0.9451370239257812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b005__s46/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b001__s46,fathomnet,dinov2_small,last_block_ft,001,46,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,1806415,0.0842076200993926,0.07689673205543737,0.08979505868627352,0.09471820596046031,0.08528184982286564,0.10137169479641767,122.8744444847107,0.9453363418579102,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b001__s46/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b005__s42,aqua20,dinov2_small,marine_adapter,005,42,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.6030927835051546,0.11900556895499917,0.12672105258075925,0.5982832618025751,0.12447459642037681,0.13299577094866394,52.801199197769165,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b005__s42/result.json,,,
complete,aqua20__resnet18__mlp_head__b100__s45,aqua20,resnet18,mlp_head,100,45,10,8,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.7981099656357389,0.624559007787801,0.6262306950273108,0.8137339055793992,0.6411696271528079,0.6248626177013015,151.17315578460693,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b100__s45/result.json,,,
complete,aqua20__resnet18__last_block_ft__b005__s45,aqua20,resnet18,last_block_ft,005,45,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11186772,8403988,0.5850515463917526,0.10965838087367681,0.1230163743043827,0.5690987124463519,0.11177234287739975,0.12563430474605447,39.41669034957886,0.6922869682312012,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b005__s45/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b100__s45,aqua20,dinov2_small,mlp_head,100,45,10,9,128,0.1,20,5842,5842,1.0,1164,1165,22163860,107284,0.8951890034364262,0.8344067461799629,0.8309502608567033,0.9107296137339056,0.864683338795898,0.8612148755240202,170.55874156951904,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b100__s45/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b010__s46,fathomnet,dinov2_small,last_block_ft,010,46,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,1806415,0.49006073992269467,0.48316090920972504,0.4962375983537086,0.4821481262909413,0.4814328632735569,0.49462394715196073,164.24811816215515,0.9452447891235352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b010__s46/result.json,,,
complete,fathomnet__resnet18__full_finetune__b010__s44,fathomnet,resnet18,full_finetune,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11217039,11217039,0.2766427388183324,0.25559932223668225,0.29602353113231633,0.3003835939805252,0.2784173250654065,0.3107425034201998,140.12583136558533,1.6962342262268066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b010__s44/result.json,,,
complete,fathomnet__resnet18__full_finetune__b100__s44,fathomnet,resnet18,full_finetune,100,44,10,8,128,0.1,79,16688,16688,1.0,3622,3389,11217039,11217039,0.6924351187189398,0.6946161977719135,0.7081045486915187,0.701386839775745,0.6888680206587824,0.7015369211125205,458.90382981300354,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b100__s44/result.json,,,
complete,aqua20__resnet18__linear_probe__b001__s44,aqua20,resnet18,linear_probe,001,44,10,7,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,10260,0.24828178694158076,0.03653879645663989,0.04529775082597638,0.2669527896995708,0.038978480461456855,0.049268001891367534,28.518167972564697,0.5970416069030762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b001__s44/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b100__s43,aqua20,dinov2_small,last_block_ft,100,43,10,8,128,0.1,20,5842,5842,1.0,1164,1165,22064276,1783700,0.9063573883161512,0.8781874019976904,0.8738333417766617,0.9167381974248927,0.8858379632116635,0.8883428112555158,175.39626359939575,0.9451370239257812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b100__s43/result.json,,,
complete,fathomnet__resnet18__mlp_head__b010__s43,fathomnet,resnet18,mlp_head,010,43,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11349775,173263,0.30646051905024846,0.28213283861395766,0.3176978321410423,0.2933018589554441,0.27241505079684697,0.2949128846003879,136.93610501289368,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b010__s43/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b010__s43,fathomnet,dinov2_small,last_block_ft,010,43,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,1806415,0.46742131419105465,0.4582478873282138,0.47430901467218983,0.4653290056063736,0.4540683264117265,0.46851516776564855,147.11715650558472,0.9454889297485352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b010__s43/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b010__s44,aqua20,dinov2_small,last_block_ft,010,44,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22064276,1783700,0.813573883161512,0.5733777834745449,0.561496214798495,0.8240343347639485,0.5423671422448109,0.5296473965057487,67.0612256526947,0.9448928833007812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b010__s44/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b001__s44,fathomnet,resnet18,last_block_ft,001,44,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,8434255,0.047487575924903366,0.04469368446493967,0.0544904956732319,0.051047506639126584,0.04773677364092208,0.05680959780695491,102.35701847076416,0.6931443214416504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b001__s44/result.json,,,
complete,fathomnet__resnet18__linear_probe__b010__s42,fathomnet,resnet18,linear_probe,010,42,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11217039,40527,0.1559911651021535,0.14434864148446166,0.16905275389017624,0.1743877249926232,0.15246098076341183,0.18189233725624895,138.26009488105774,0.597994327545166,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b010__s42/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b010__s44,fathomnet,dinov2_small,full_finetune,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,22086991,0.552733296521259,0.5526353602473516,0.5651609183144973,0.5479492475656536,0.5409570555488845,0.5535380256180353,65.88560795783997,6.8849029541015625,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b010__s44/result.json,,,
complete,aqua20__resnet18__linear_probe__b100__s44,aqua20,resnet18,linear_probe,100,44,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11186772,10260,0.7302405498281787,0.3777288144494145,0.34346611359151835,0.7373390557939914,0.41319993993448295,0.37340880741951,154.77624702453613,0.5975298881530762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b100__s44/result.json,,,
complete,aqua20__resnet18__mlp_head__b100__s44,aqua20,resnet18,mlp_head,100,44,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.8127147766323024,0.6494570157741708,0.6285258069670332,0.8171673819742489,0.6562896814226717,0.644949715940466,150.5341877937317,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b100__s44/result.json,,,
complete,fathomnet__resnet18__full_finetune__b100__s45,fathomnet,resnet18,full_finetune,100,45,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11217039,11217039,0.6924351187189398,0.6939265728650675,0.7073508798543959,0.7040424904101504,0.6941098694119909,0.704826996163315,465.08918380737305,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b100__s45/result.json,,,
complete,aqua20__resnet18__full_finetune__b100__s43,aqua20,resnet18,full_finetune,100,43,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11186772,11186772,0.8298969072164949,0.6577509435398259,0.6330779885512009,0.8523605150214593,0.6530433091035405,0.6377866813812179,161.2962658405304,1.6946711540222168,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b100__s43/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b001__s45,aqua20,dinov2_small,mlp_head,001,45,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22163860,107284,0.6056701030927835,0.15579294131175958,0.14763881922771532,0.6060085836909871,0.15063643030331353,0.14828248768608765,50.46664071083069,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b001__s45/result.json,,,
complete,aqua20__resnet18__last_block_ft__b005__s44,aqua20,resnet18,last_block_ft,005,44,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11186772,8403988,0.5472508591065293,0.09759920652120868,0.10752955949234233,0.5502145922746781,0.10036925952466132,0.11298568837496714,39.58552384376526,0.6913371086120605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b005__s44/result.json,,,
complete,aqua20__resnet18__full_finetune__b100__s46,aqua20,resnet18,full_finetune,100,46,10,10,128,0.1,20,5842,5842,1.0,1164,1165,11186772,11186772,0.8393470790378007,0.6587572803844358,0.6367857424894258,0.8472103004291845,0.6415941497128984,0.6208087960526136,184.88363671302795,1.6946711540222168,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b100__s46/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b010__s46,aqua20,dinov2_small,full_finetune,010,46,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22064276,22064276,0.813573883161512,0.5421586383083529,0.5147578993390141,0.8042918454935623,0.4718263687214785,0.46319911493111965,71.0603346824646,6.884612083435059,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b010__s46/result.json,,,
complete,fathomnet__resnet18__linear_probe__b005__s44,fathomnet,resnet18,linear_probe,005,44,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11217039,40527,0.07040309221424627,0.06342205663677822,0.07948543819791393,0.06816169961640602,0.05646904325060137,0.07867791672551894,114.40463423728943,0.598360538482666,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b005__s44/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b001__s46,fathomnet,dinov2_small,mlp_head,001,46,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22186575,129999,0.07233572611816676,0.06415272000272373,0.07997462793893821,0.06698141044555916,0.057029084994057,0.0722612319091923,121.24314904212952,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b001__s46/result.json,,,
complete,fathomnet__resnet18__mlp_head__b001__s42,fathomnet,resnet18,mlp_head,001,42,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.06432909994478189,0.048218111969721734,0.07196184200119199,0.045736205370315725,0.036509428525009435,0.05444412839304081,104.03728151321411,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b001__s42/result.json,,,
complete,aqua20__resnet18__full_finetune__b001__s44,aqua20,resnet18,full_finetune,001,44,10,9,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,11186772,0.42955326460481097,0.06895321393848218,0.07993164520728369,0.45493562231759654,0.07715566027490164,0.08912271579472604,34.38315963745117,1.0120491981506348,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b001__s44/result.json,,,
complete,fathomnet__resnet18__mlp_head__b010__s46,fathomnet,resnet18,mlp_head,010,46,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11349775,173263,0.29486471562672556,0.2699775000378186,0.31033859914779605,0.28444969017409266,0.26542618261246115,0.29573524637512194,133.1288764476776,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b010__s46/result.json,,,
complete,aqua20__resnet18__full_finetune__b100__s45,aqua20,resnet18,full_finetune,100,45,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11186772,11186772,0.8350515463917526,0.6476967038956933,0.6190225956246308,0.8420600858369098,0.6200237775145261,0.5979394887797592,160.38684630393982,1.6946711540222168,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b100__s45/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b001__s44,fathomnet,resnet18,marine_adapter,001,44,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.03147432357813363,0.027110339899064664,0.03458272306200792,0.03717910888167601,0.029279831480100098,0.03662027941400912,105.7716863155365,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b001__s44/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b100__s45,aqua20,dinov2_small,linear_probe,100,45,10,8,128,0.1,20,5842,5842,1.0,1164,1165,22064276,7700,0.8608247422680413,0.771402863315171,0.7564157650605973,0.886695278969957,0.8284050023799091,0.8181239615832284,168.49027919769287,0.6186919212341309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b100__s45/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b005__s42,aqua20,dinov2_small,mlp_head,005,42,10,9,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.7104810996563574,0.22838785594570132,0.22845125921408097,0.7072961373390558,0.22474364462863616,0.2296347942426465,56.533530950546265,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b005__s42/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b100__s42,fathomnet,resnet18,last_block_ft,100,42,10,9,128,0.1,79,16688,16688,1.0,3622,3389,11217039,8434255,0.6601325234676974,0.6591759072869731,0.6714668026912569,0.6459132487459428,0.6375974825500891,0.6471737887310927,476.57764959335327,0.6918015480041504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b100__s42/result.json,,,
complete,aqua20__resnet18__full_finetune__b001__s42,aqua20,resnet18,full_finetune,001,42,10,9,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,11186772,0.3805841924398625,0.06425719872104403,0.07583815769370363,0.3605150214592275,0.06864001313317233,0.0778365036424766,39.18280220031738,1.0120491981506348,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b001__s42/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b005__s42,aqua20,dinov2_small,linear_probe,005,42,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,7700,0.3436426116838488,0.11002186449662857,0.11763979696806268,0.3218884120171674,0.13767080516490462,0.1460613168624221,56.546809911727905,0.6189360618591309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b005__s42/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b100__s44,fathomnet,dinov2_small,last_block_ft,100,44,10,8,128,0.1,79,16688,16688,1.0,3622,3389,22086991,1806415,0.7308117062396466,0.7299487073355089,0.7424398346411274,0.7317792859250516,0.7220401781687698,0.734919909032727,513.379163980484,0.9454889297485352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b100__s44/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b100__s42,fathomnet,resnet18,marine_adapter,100,42,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11349775,173263,0.5314743235781336,0.5243688492078952,0.5407433542866665,0.5284744762466804,0.5184478959781635,0.5297558059690959,454.9645583629608,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b100__s42/result.json,,,
